,coal,natural gas,nuclear,other,solar,hydro,wind
20190902T03-05,5777,24426,4980,14,0,5,4931
20190902T02-05,6352,25144,4980,14,0,30,5360
20190902T01-05,7027,25881,4979,15,0,4,6358
20190902T00-05,7910,27554,4979,14,0,6,7252
20190901T23-05,9368,28951,4978,14,0,44,7840
20190901T22-05,10662,31624,4977,14,0,44,6977
20190901T21-05,11392,34547,4976,13,2,44,5716
20190901T20-05,11631,36369,4976,16,95,44,5457
20190901T19-05,11581,39080,4975,18,377,45,5226
20190901T18-05,11571,41087,4976,17,1051,69,4192
20190901T17-05,11606,41992,4977,20,1169,94,3402
20190901T16-05,11627,42784,4978,20,1182,93,1895
20190901T15-05,11602,42026,4979,19,1312,70,1209
20190901T14-05,11531,39957,4979,17,1476,69,859
20190901T13-05,11502,37392,4980,15,1625,76,498
20190901T12-05,11190,34845,4980,17,1629,111,251
20190901T11-05,10452,31537,4980,15,1518,112,271
20190901T10-05,9136,28413,4980,17,1332,112,289
20190901T09-05,7218,26195,4979,14,572,74,917
20190901T08-05,6035,24360,4978,16,21,40,1891
20190901T07-05,5838,23576,4977,15,0,4,2868
20190901T06-05,5408,22783,4976,15,0,4,4168
20190901T05-05,5369,22533,4975,13,0,4,4651
20190901T04-05,5306,22137,4974,13,0,4,5603
20190901T03-05,5354,22401,4973,14,0,6,6518
20190901T02-05,5802,23214,4972,14,0,29,7344
20190901T01-05,6589,24572,4972,15,0,4,7455
20190901T00-05,7062,26781,4970,14,0,6,7527
20190831T23-05,8192,28687,4969,14,0,44,7408
20190831T22-05,9992,30261,4968,15,0,44,6737
20190831T21-05,10896,31951,4968,17,2,44,6112
20190831T20-05,11132,32825,4968,17,210,44,6228
20190831T19-05,11616,35054,4969,16,813,47,5224
20190831T18-05,12056,36639,4970,14,1122,70,4109
20190831T17-05,12323,37043,4972,19,1332,94,3499
20190831T16-05,12392,37438,4975,16,1388,93,2491
20190831T15-05,12378,37356,4977,21,1474,69,1432
20190831T14-05,12130,35965,4980,18,1588,69,1239
20190831T13-05,11879,33927,4983,21,1596,112,1145
20190831T12-05,11429,31616,4984,14,1663,112,1068
20190831T11-05,9482,29983,4985,15,1622,112,1469
20190831T10-05,8215,27966,4985,15,1426,112,1575
20190831T09-05,7380,25800,4984,13,651,111,2129
20190831T08-05,6600,23741,4983,15,36,41,3346
20190831T07-05,6519,22927,4982,13,0,4,3880
20190831T06-05,6544,22013,4981,14,0,4,4541
20190831T05-05,6516,21388,4981,13,0,4,5247
20190831T04-05,6516,21252,4981,13,0,4,6090
20190831T03-05,6470,21057,4981,15,0,5,7674
20190831T02-05,6451,21342,4981,14,0,28,9099
20190831T01-05,6544,21572,4981,14,0,4,11045
20190831T00-05,6743,23790,4981,16,0,6,11584
20190830T23-05,7430,26191,4981,14,0,43,11578
20190830T22-05,8442,28554,4980,13,0,44,10757
20190830T21-05,9987,29912,4980,17,3,44,9885
20190830T20-05,10092,30693,4980,79,140,44,9923
20190830T19-05,10699,32447,4980,116,420,45,9335
20190830T18-05,11712,34405,4979,117,834,70,8231
20190830T17-05,12473,35583,4978,115,1066,95,7579
20190830T16-05,12602,36288,4983,121,1442,95,7400
20190830T15-05,12973,37918,4985,114,1423,69,6326
20190830T14-05,13052,38576,4987,116,1548,69,5621
20190830T13-05,12750,37171,4990,107,1552,69,4748
20190830T12-05,12529,34284,4990,93,1606,112,4973
20190830T11-05,11763,31010,4990,85,1571,113,5435
20190830T10-05,10713,28064,4991,85,1355,112,6054
20190830T09-05,9077,26140,4990,84,510,111,7232
20190830T08-05,8184,25119,4989,78,20,42,8127
20190830T07-05,8117,24606,4989,78,0,40,8290
20190830T06-05,7270,22835,4988,79,0,5,8935
20190830T05-05,6745,21546,4987,78,0,5,9654
20190830T04-05,6575,21003,4986,78,0,5,10618
20190830T03-05,6560,20894,4985,78,0,6,12152
20190830T02-05,6883,21594,4984,78,0,29,13084
20190830T01-05,7438,23210,4983,79,0,5,13404
20190830T00-05,8475,25577,4983,77,0,7,13775
20190829T23-05,10528,28510,4981,77,0,44,12886
20190829T22-05,12091,31372,4980,79,0,45,12421
20190829T21-05,12892,35174,4978,94,1,45,10642
20190829T20-05,12944,37214,4976,109,284,45,9767
20190829T19-05,13029,39837,4976,110,1089,46,8887
20190829T18-05,13045,42244,4976,109,1473,70,7709
20190829T17-05,13101,43677,4968,118,1576,94,6640
20190829T16-05,13110,43467,4967,123,1598,93,6195
20190829T15-05,13100,42320,4970,112,1641,69,5736
20190829T14-05,13098,40221,4976,112,1667,69,5095
20190829T13-05,12672,36983,4978,108,1671,78,5581
20190829T12-05,12270,32647,4979,101,1642,112,6995
20190829T11-05,11066,29941,4977,85,1600,113,6844
20190829T10-05,9749,27827,4981,79,1367,113,6572
20190829T09-05,8033,25756,4982,79,608,113,7566
20190829T08-05,7200,23520,4981,77,33,42,9569
20190829T07-05,6799,23299,4980,76,0,5,9408
20190829T06-05,6388,21301,4981,80,0,5,9266
20190829T05-05,6330,20225,4983,78,0,5,9068
20190829T04-05,6335,20098,4983,77,0,5,9247
20190829T03-05,6430,20279,4983,77,0,6,10003
20190829T02-05,6523,21211,4986,77,0,30,10503
20190829T01-05,6940,23417,4987,77,0,5,10265
20190829T00-05,8000,26439,4984,78,0,7,9461
20190828T23-05,9823,29294,4981,77,0,44,8819
20190828T22-05,11906,31927,4981,77,0,45,8063
20190828T21-05,12554,35321,4979,95,1,45,6951
20190828T20-05,12776,36569,4979,111,281,45,6662
20190828T19-05,12832,38095,4979,110,1013,49,6522
20190828T18-05,12930,40795,4979,108,1329,73,5246
20190828T17-05,13040,43161,4979,109,1404,94,3920
20190828T16-05,13117,43131,4980,113,1533,91,3461
20190828T15-05,13147,42236,4980,118,1454,69,3040
20190828T14-05,13143,41076,4979,122,1389,69,1998
20190828T13-05,13060,39156,4979,111,1242,69,1474
20190828T12-05,13122,36078,4982,92,1157,112,1551
20190828T11-05,12724,32023,4983,79,1248,112,2493
20190828T10-05,12599,29639,4993,77,807,111,2302
20190828T09-05,12212,28003,4994,80,177,107,2067
20190828T08-05,11272,27015,4994,79,9,40,2439
20190828T07-05,10253,26744,4993,83,0,4,2848
20190828T06-05,8208,25875,4992,82,0,4,3237
20190828T05-05,7375,24902,4991,80,0,4,3512
20190828T04-05,7292,24505,4992,80,0,4,4141
20190828T03-05,7071,24339,4992,82,0,5,5232
20190828T02-05,7289,24841,4991,80,0,28,6024
20190828T01-05,7907,25632,4992,81,0,4,6654
20190828T00-05,8913,26891,4991,78,0,5,6959
20190827T23-05,10000,29222,4991,78,0,43,7104
20190827T22-05,10963,31845,4989,79,0,43,7075
20190827T21-05,11374,32776,4986,79,1,68,7936
20190827T20-05,11173,32073,4984,85,150,69,9434
20190827T19-05,10535,32771,4984,83,734,69,10181
20190827T18-05,10403,33470,4984,79,1094,93,10086
20190827T17-05,9895,33865,4985,86,1251,93,10309
20190827T16-05,9483,33215,4986,80,1392,92,11189
20190827T15-05,9429,33197,4987,79,1384,92,11291
20190827T14-05,9180,32174,4988,81,1425,68,11596
20190827T13-05,8708,30413,4989,82,1470,111,11826
20190827T12-05,8477,28897,4990,80,1475,86,11622
20190827T11-05,7791,27599,4990,79,1342,86,12147
20190827T10-05,7606,27123,4991,79,842,110,11327
20190827T09-05,7559,26467,4990,79,265,156,10676
20190827T08-05,7312,25991,4990,80,18,82,11271
20190827T07-05,7054,25523,4990,79,0,3,12316
20190827T06-05,6873,23755,4989,79,0,3,12951
20190827T05-05,6738,22588,4988,78,0,4,13000
20190827T04-05,6710,22307,4987,77,0,5,13663
20190827T03-05,6550,22453,4987,78,0,5,15003
20190827T02-05,6657,23735,4986,78,0,5,15543
20190827T01-05,7479,25011,4986,82,0,8,16039
20190827T00-05,8652,26964,4986,78,0,44,16646
20190826T23-05,10641,29357,4986,81,0,44,16780
20190826T22-05,12352,32016,4985,86,0,44,16576
20190826T21-05,12655,36102,4984,104,5,69,14984
20190826T20-05,12713,39557,4984,111,375,70,12565
20190826T19-05,12665,42417,4984,119,1197,108,11160
20190826T18-05,12779,44290,4984,123,1494,133,9689
20190826T17-05,12845,44671,4985,119,1476,132,9296
20190826T16-05,12802,44351,4986,116,1500,131,9157
20190826T15-05,12859,43774,4987,114,1590,138,8567
20190826T14-05,12771,41631,4989,113,1628,149,8219
20190826T13-05,12493,37993,4990,115,1661,150,8759
20190826T12-05,11725,33899,4989,105,1673,90,9861
20190826T11-05,9352,31359,4989,83,1639,90,10867
20190826T10-05,7826,29598,4989,80,1492,90,10634
20190826T09-05,7251,27075,4988,78,716,81,10933
20190826T08-05,6995,24664,4989,80,44,43,12646
20190826T07-05,6858,23880,4989,79,0,7,13312
20190826T06-05,6641,21044,4988,78,0,7,13951
20190826T05-05,6383,19346,4988,77,0,7,14185
20190826T04-05,6386,18988,4987,78,0,7,14408
20190826T03-05,6403,19817,4987,77,0,7,14526
20190826T02-05,6524,20990,4987,77,0,7,14622
20190826T01-05,6750,23178,4986,79,0,7,14310
20190826T00-05,7157,25263,4985,78,0,9,14477
20190825T23-05,8257,28450,4985,79,0,47,14135
20190825T22-05,10601,31118,4984,78,0,47,12633
20190825T21-05,12397,33949,4984,80,6,70,10037
20190825T20-05,12801,36891,4984,101,407,72,7341
20190825T19-05,12987,39150,4983,114,1212,109,5866
20190825T18-05,13083,39846,4984,117,1505,132,5096
20190825T17-05,13066,39145,4986,120,1557,132,5478
20190825T16-05,12722,37865,4985,115,1569,133,6127
20190825T15-05,12674,36469,4985,111,1604,141,6142
20190825T14-05,12600,35476,4985,111,1643,151,5691
20190825T13-05,12447,34242,4985,106,1657,150,5176
20190825T12-05,11556,32221,4984,88,1650,91,4635
20190825T11-05,9432,29915,4985,80,1598,91,4761
20190825T10-05,7608,27539,4985,79,1428,91,4774
20190825T09-05,6604,24725,4985,79,677,82,5441
20190825T08-05,6329,21227,4985,79,44,45,7416
20190825T07-05,6232,21143,4985,78,0,7,7426
20190825T06-05,6227,20932,4985,77,0,7,8001
20190825T05-05,6228,20573,4985,77,0,7,8639
20190825T04-05,6217,20881,4985,78,0,7,9062
20190825T03-05,6212,21669,4984,77,0,7,9494
20190825T02-05,6340,22819,4984,78,0,7,9867
20190825T01-05,6932,23703,4984,80,0,7,10603
20190825T00-05,7689,25954,4983,78,0,9,10362
20190824T23-05,8068,28752,4983,81,0,46,10279
20190824T22-05,9564,30233,4983,80,0,46,9900
20190824T21-05,11266,31776,4983,80,7,70,8920
20190824T20-05,11723,33451,4982,94,357,72,7699
20190824T19-05,12473,35204,4982,110,1051,75,6714
20190824T18-05,12884,37312,4982,109,1353,96,5742
20190824T17-05,13004,39773,4981,109,1396,96,4422
20190824T16-05,13081,40527,4982,109,1477,97,3580
20190824T15-05,13100,40491,4982,121,1469,67,2483
20190824T14-05,13062,39505,4984,122,1539,108,1162
20190824T13-05,12915,37541,4985,118,1570,117,558
20190824T12-05,12780,34704,4987,94,1543,92,512
20190824T11-05,11918,31643,4987,80,1460,91,788
20190824T10-05,10552,29476,4988,82,1297,134,661
20190824T09-05,9663,27699,4988,79,631,134,819
20190824T08-05,8287,26320,4986,80,41,88,1875
20190824T07-05,7578,25469,4986,80,0,43,2967
20190824T06-05,7613,25456,4986,79,0,7,2931
20190824T05-05,7467,25028,4985,82,0,7,3413
20190824T04-05,7491,25120,4984,79,0,7,3812
20190824T03-05,7579,25413,4984,79,0,7,4645
20190824T02-05,7679,25805,4982,81,0,7,5829
20190824T01-05,7574,26805,4982,83,0,9,7154
20190824T00-05,7319,27761,4981,83,0,47,9348
20190823T23-05,8100,28849,4980,80,0,95,10505
20190823T22-05,8732,29978,4978,80,0,100,11522
20190823T21-05,10382,30937,4976,79,1,100,10942
20190823T20-05,10318,31911,4975,85,147,100,11059
20190823T19-05,10855,33351,4976,99,646,99,10948
20190823T18-05,11623,35430,4975,112,950,97,10003
20190823T17-05,12400,39221,4973,110,1207,97,6817
20190823T16-05,12960,41237,4974,116,1231,97,4663
20190823T15-05,13089,42459,4976,118,1433,104,2710
20190823T14-05,13071,42858,4980,107,1567,139,1238
20190823T13-05,13042,41612,4983,91,1604,122,633
20190823T12-05,12826,39031,4984,85,1543,91,928
20190823T11-05,12129,35405,4985,82,1509,90,1849
20190823T10-05,11438,32614,4985,80,1307,90,1934
20190823T09-05,10707,30393,4985,79,556,84,2415
20190823T08-05,9947,28261,4984,77,29,42,4000
20190823T07-05,8539,27496,4983,82,0,7,5818
20190823T06-05,7529,26829,4982,82,0,7,5768
20190823T05-05,6846,25886,4980,79,0,7,6342
20190823T04-05,6513,24481,4980,78,0,7,8282
20190823T03-05,6454,22904,4979,79,0,7,11088
20190823T02-05,6506,23348,4978,76,0,7,12285
20190823T01-05,7621,26362,4977,78,0,9,10667
20190823T00-05,8484,28807,4977,76,0,46,10695
20190822T23-05,10115,31371,4975,77,0,47,10797
20190822T22-05,11533,34184,4974,78,0,47,10448
20190822T21-05,12148,37578,4972,87,2,72,9246
20190822T20-05,11941,39214,4971,103,145,72,9395
20190822T19-05,12090,42038,4970,111,679,108,8355
20190822T18-05,12374,44838,4970,111,683,131,6975
20190822T17-05,12602,46743,4970,114,976,132,4949
20190822T16-05,12648,46439,4971,122,1197,132,4305
20190822T15-05,12612,45816,4975,122,1351,141,3237
20190822T14-05,12578,44367,4979,120,1491,151,2185
20190822T13-05,12247,41814,4981,115,1539,143,1823
20190822T12-05,11829,38519,4982,111,1611,91,2474
20190822T11-05,11403,35032,4981,110,1560,90,3487
20190822T10-05,10302,31830,4981,89,1403,90,4149
20190822T09-05,9828,29913,4981,80,620,90,3730
20190822T08-05,8583,28660,4980,79,49,44,4860
20190822T07-05,8226,27876,4979,83,0,42,5639
20190822T06-05,6759,26745,4979,84,0,7,6461
20190822T05-05,6481,24409,4979,81,0,7,7930
20190822T04-05,6465,23791,4979,82,0,7,8835
20190822T03-05,6448,23911,4978,82,0,7,9733
20190822T02-05,6424,24201,4978,83,0,42,11259
20190822T01-05,6564,25923,4977,82,0,9,12095
20190822T00-05,7139,28969,4976,83,0,47,12253
20190821T23-05,9006,31751,4974,82,0,46,12013
20190821T22-05,11034,34521,4973,82,0,47,11453
20190821T21-05,11625,37847,4973,84,10,72,10498
20190821T20-05,11739,38783,4972,84,487,72,10482
20190821T19-05,11901,41865,4972,108,1200,107,8868
20190821T18-05,12319,44783,4972,120,1429,132,6864
20190821T17-05,12494,46571,4973,123,1472,132,5044
20190821T16-05,12551,46409,4974,120,1500,132,4377
20190821T15-05,12538,45747,4974,117,1545,139,3840
20190821T14-05,12519,43679,4977,123,1577,150,3633
20190821T13-05,12292,41025,4984,121,1621,150,3597
20190821T12-05,11642,38241,4986,123,1653,90,4131
20190821T11-05,10430,33868,4982,110,1563,90,5859
20190821T10-05,8700,31289,4983,91,1404,90,6105
20190821T09-05,7987,29504,4983,93,706,89,5922
20190821T08-05,6579,27656,4981,92,52,44,8124
20190821T07-05,6233,26132,4981,90,0,7,9718
20190821T06-05,6148,23499,4981,90,0,7,10383
20190821T05-05,6130,22172,4980,89,0,7,10382
20190821T04-05,6129,22272,4979,89,0,7,10388
20190821T03-05,6090,23456,4979,89,0,7,10708
20190821T02-05,6064,25584,4978,90,0,7,10898
20190821T01-05,6520,27445,4978,93,0,8,11282
20190821T00-05,7527,29754,4977,90,0,46,11362
20190820T23-05,9728,32722,4977,91,0,46,10575
20190820T22-05,11839,36005,4976,89,0,46,9305
20190820T21-05,12260,39448,4976,89,11,46,8454
20190820T20-05,12151,40392,4975,97,421,47,8930
20190820T19-05,11995,42308,4974,119,1181,108,8185
20190820T18-05,12029,44410,4974,128,1450,136,7185
20190820T17-05,12150,45326,4975,130,1509,136,6066
20190820T16-05,12414,44928,4976,126,1599,145,5195
20190820T15-05,12524,43867,4976,117,1624,179,4754
20190820T14-05,12454,42964,4976,114,1590,177,4342
20190820T13-05,12134,41690,4978,116,1593,151,4151
20190820T12-05,11652,39154,4979,119,1582,116,4634
20190820T11-05,11069,35186,4980,97,1613,115,5217
20190820T10-05,10019,32258,4981,88,1440,158,5400
20190820T09-05,8940,30567,4980,87,719,158,5059
20190820T08-05,7123,29018,4979,87,55,85,7369
20190820T07-05,6673,28005,4979,85,0,7,8738
20190820T06-05,6494,25272,4978,88,0,7,10003
20190820T05-05,6521,23021,4978,86,0,7,11204
20190820T04-05,6523,22557,4977,86,0,7,12151
20190820T03-05,6543,22523,4976,85,0,8,13177
20190820T02-05,6507,23930,4976,85,0,32,13826
20190820T01-05,6776,25979,4975,83,0,10,14194
20190820T00-05,7890,28944,4975,85,0,46,13731
20190819T23-05,10173,32347,4974,87,0,47,12511
20190819T22-05,11527,36507,4974,86,0,46,11307
20190819T21-05,12296,40272,4973,102,9,48,9667
20190819T20-05,12255,41552,4973,117,406,84,9394
20190819T19-05,12232,43097,4973,117,1222,110,9370
20190819T18-05,12540,44034,4973,118,1532,137,9174
20190819T17-05,12893,44400,4973,120,1588,138,8867
20190819T16-05,12996,44764,4974,122,1612,137,8272
20190819T15-05,13003,44242,4976,122,1587,142,7666
20190819T14-05,12861,42519,4977,119,1565,142,6951
20190819T13-05,12447,39952,4978,118,1553,150,6561
20190819T12-05,11814,36668,4980,100,1509,116,6998
20190819T11-05,10317,32876,4981,88,1415,116,9061
20190819T10-05,8539,30310,4981,83,983,116,10015
20190819T09-05,7967,28990,4981,82,380,113,8923
20190819T08-05,6844,26760,4981,83,49,90,10597
20190819T07-05,6873,25744,4980,84,0,44,11311
20190819T06-05,6756,23852,4980,82,0,42,11584
20190819T05-05,6745,22307,4979,82,0,7,11816
20190819T04-05,6741,21474,4979,81,0,7,12777
20190819T03-05,6747,21546,4978,81,0,8,13740
20190819T02-05,6759,22623,4978,82,0,32,14580
20190819T01-05,7082,24992,4979,83,0,10,14499
20190819T00-05,7671,27804,4980,82,0,47,14496
20190818T23-05,10020,30441,4979,88,0,47,13974
20190818T22-05,11573,33494,4979,109,0,47,13102
20190818T21-05,12113,36060,4978,112,12,47,12501
20190818T20-05,12201,38617,4978,113,307,48,11086
20190818T19-05,12669,41779,4977,114,904,74,9096
20190818T18-05,12923,43675,4978,108,1130,84,7796
20190818T17-05,12985,43804,4977,92,1354,119,7040
20190818T16-05,13061,42393,4978,95,1508,119,6896
20190818T15-05,12762,40248,4978,93,1589,84,7468
20190818T14-05,11972,37587,4979,92,1628,82,8220
20190818T13-05,10893,34130,4978,85,1645,116,10013
20190818T12-05,8239,30809,4979,84,1569,117,12802
20190818T11-05,6561,26464,4978,83,1456,116,15507
20190818T10-05,6445,21879,4977,85,1285,115,16319
20190818T09-05,6387,20290,4977,80,574,114,14325
20190818T08-05,6233,18330,4977,74,39,53,14262
20190818T07-05,6255,18028,4976,74,0,42,14531
20190818T06-05,6283,18164,4976,73,0,7,14725
20190818T05-05,6287,18277,4976,73,0,7,14885
20190818T04-05,6295,19063,4976,73,0,7,15106
20190818T03-05,6414,20399,4975,73,0,7,15202
20190818T02-05,6710,22721,4974,74,0,32,14625
20190818T01-05,6919,25337,4973,74,0,9,14500
20190818T00-05,7313,27637,4971,81,0,45,15037
20190817T23-05,8955,29562,4969,82,0,46,15030
20190817T22-05,10683,31714,4968,81,0,46,14164
20190817T21-05,11790,35241,4967,84,13,46,12088
20190817T20-05,11747,35965,4967,85,253,47,12632
20190817T19-05,11864,39070,4968,87,536,109,11541
20190817T18-05,12161,41461,4968,89,730,111,10100
20190817T17-05,12352,41977,4967,89,1032,111,9374
20190817T16-05,12355,41573,4969,92,1220,111,9026
20190817T15-05,12094,40329,4970,99,1430,119,9068
20190817T14-05,11594,38047,4971,97,1522,117,9677
20190817T13-05,10980,34731,4971,94,1576,151,10891
20190817T12-05,9437,31728,4972,74,1639,117,12457
20190817T11-05,7191,28611,4972,48,1608,116,13888
20190817T10-05,6646,25836,4971,24,1400,116,13368
20190817T09-05,6638,24089,4971,18,651,116,11586
20190817T08-05,6588,20644,4970,19,58,52,12874
20190817T07-05,6557,19775,4969,17,0,41,13390
20190817T06-05,6556,19975,4968,17,0,7,13160
20190817T05-05,6543,20596,4967,17,0,6,12748
20190817T04-05,6505,21210,4965,17,0,6,13478
20190817T03-05,6487,21836,4964,17,0,7,14301
20190817T02-05,6511,22999,4964,18,0,32,14976
20190817T01-05,6676,25712,4962,16,0,8,14867
20190817T00-05,7596,28501,4961,11,0,44,14432
20190816T23-05,9090,30489,4960,8,0,45,14685
20190816T22-05,10791,33019,4957,8,0,44,13806
20190816T21-05,12014,35687,4956,10,13,44,12248
20190816T20-05,12218,37832,4957,11,386,46,11508
20190816T19-05,12575,41656,4958,12,826,108,9528
20190816T18-05,13075,44431,4959,15,1292,138,7549
20190816T17-05,13143,46177,4961,21,1379,138,6137
20190816T16-05,13154,47021,4964,26,1281,139,5191
20190816T15-05,13188,46531,4966,22,1438,147,4418
20190816T14-05,13069,45065,4968,16,1581,182,3863
20190816T13-05,12561,41663,4969,15,1629,147,4557
20190816T12-05,12013,37176,4971,14,1613,115,5919
20190816T11-05,11280,32943,4972,15,1559,116,6950
20190816T10-05,10269,30252,4972,16,1369,116,6702
20190816T09-05,7994,28727,4973,13,727,116,7262
20190816T08-05,6777,26290,4974,13,67,81,9020
20190816T07-05,6776,24970,4974,11,0,7,9836
20190816T06-05,6672,22329,4974,59,0,6,11019
20190816T05-05,6620,20701,4973,87,0,6,11630
20190816T04-05,6622,20417,4973,89,0,49,12105
20190816T03-05,6620,20893,4973,88,0,50,12811
20190816T02-05,6700,22024,4973,88,0,75,13539
20190816T01-05,7037,25337,4973,90,0,51,12438
20190816T00-05,8308,28750,4972,91,0,46,11323
20190815T23-05,10754,31277,4971,90,0,45,10695
20190815T22-05,12692,34704,4970,90,0,45,9368
20190815T21-05,13151,39048,4970,100,17,45,7193
20190815T20-05,13164,42575,4968,115,374,46,5239
20190815T19-05,13050,45450,4969,116,765,108,4162
20190815T18-05,13035,46868,4969,129,1143,149,3305
20190815T17-05,13191,47625,4970,136,1217,175,2775
20190815T16-05,13302,47978,4972,136,1360,160,2106
20190815T15-05,13223,46769,4973,137,1514,139,2180
20190815T14-05,13206,44808,4974,123,1524,145,2174
20190815T13-05,13093,42263,4975,124,1572,178,1853
20190815T12-05,13101,39015,4975,123,1567,118,1302
20190815T11-05,12684,35681,4974,107,1499,115,1006
20190815T10-05,12060,31535,4972,91,1301,116,1653
20190815T09-05,11479,29365,4973,88,604,114,1331
20190815T08-05,10875,28283,4972,86,60,44,1448
20190815T07-05,10607,27958,4971,86,0,7,1531
20190815T06-05,8893,27351,4969,86,0,7,2187
20190815T05-05,7354,26410,4968,86,0,7,3616
20190815T04-05,7107,25668,4966,85,0,7,4853
20190815T03-05,7258,26256,4966,81,0,7,5216
20190815T02-05,8041,26816,4965,81,0,34,5698
20190815T01-05,9264,27787,4964,82,0,10,6206
20190815T00-05,10085,30060,4963,81,0,47,6480
20190814T23-05,11990,32838,4960,80,0,47,6050
20190814T22-05,13200,36486,4958,87,0,47,5199
20190814T21-05,13314,39834,4956,99,7,48,4630
20190814T20-05,13188,42288,4957,113,214,84,4261
20190814T19-05,13087,45930,4959,113,623,113,3651
20190814T18-05,13182,47042,4962,119,709,113,4291
